# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Summary
0,FS,1307,2:31.277.698,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1308,2:30.396.737,896.009.250 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 00 00
1,FS,1309,2:30.396.737,864.000.833 ms,,,49,01,   [28 IN-NAK],
1,FS,1310,2:31.292.735,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1311,2:31.292.738,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1312,2:31.292.746,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1313,2:31.949.701,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1314,2:31.324.743,640.008.083 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 04 00
1,FS,1315,2:31.324.743,607.999.666 ms,,,49,01,   [20 IN-NAK],
1,FS,1316,2:31.964.739,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1317,2:31.964.742,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1318,2:31.964.750,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1319,2:32.788.706,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1320,2:31.996.765,799.990.916 ms,7 B,,49,01,IN txn   [25 POLL],80 80 80 80 0F 00 00
1,FS,1321,2:31.996.765,767.982.500 ms,,,49,01,   [25 IN-NAK],
1,FS,1322,2:32.796.744,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1323,2:32.796.747,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1324,2:32.796.755,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1325,2:33.782.711,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1326,2:32.828.752,960.009.916 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 04 00
1,FS,1327,2:32.828.752,928.001.500 ms,,,49,01,   [30 IN-NAK],
1,FS,1328,2:33.788.750,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1329,2:33.788.753,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1330,2:33.788.761,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1331,2:34.682.716,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1332,2:33.820.750,864.017.166 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 00 00
1,FS,1333,2:33.820.750,832.008.750 ms,,,49,01,   [27 IN-NAK],
1,FS,1334,2:34.684.755,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1335,2:34.684.758,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1336,2:34.684.766,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1337,2:35.566.720,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1338,2:34.716.763,864.009.416 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 04 00
1,FS,1339,2:34.716.763,832.001.000 ms,,,49,01,   [27 IN-NAK],
1,FS,1340,2:35.580.760,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1341,2:35.580.764,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1342,2:35.580.771,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1343,2:36.130.723,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1344,2:35.612.760,544.015.333 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 00 00
1,FS,1345,2:35.612.760,512.006.916 ms,,,49,01,   [17 IN-NAK],
1,FS,1346,2:36.156.764,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1347,2:36.156.767,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1348,2:36.156.775,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1349,2:36.669.726,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1350,2:36.188.790,511.989.333 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 04 00
1,FS,1351,2:36.188.790,479.980.916 ms,,,49,01,   [16 IN-NAK],
1,FS,1352,2:36.700.767,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1353,2:36.700.770,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1354,2:36.700.778,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1355,2:37.594.731,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1356,2:36.732.775,864.009.083 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 00 00
1,FS,1357,2:36.732.775,832.000.750 ms,,,49,01,   [27 IN-NAK],
1,FS,1358,2:37.596.772,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1359,2:37.596.776,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1360,2:37.596.783,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1361,2:38.565.736,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1362,2:37.628.781,960.008.666 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 04 00
1,FS,1363,2:37.628.781,928.000.333 ms,,,49,01,   [30 IN-NAK],
1,FS,1364,2:38.588.778,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1365,2:38.588.781,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1366,2:38.588.789,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1367,2:39.329.740,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1368,2:38.620.803,735.991.250 ms,7 B,,49,01,IN txn   [23 POLL],80 80 80 80 0F 00 00
1,FS,1369,2:38.620.803,703.982.916 ms,,,49,01,   [23 IN-NAK],
1,FS,1370,2:39.356.783,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1371,2:39.356.786,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1372,2:39.356.794,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1373,2:39.909.743,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1374,2:39.388.792,544.006.583 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 04 00
1,FS,1375,2:39.388.792,511.998.166 ms,,,49,01,   [17 IN-NAK],
1,FS,1376,2:39.932.786,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1377,2:39.932.789,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1378,2:39.932.797,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1379,2:40.640.747,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1380,2:39.964.794,704.008.083 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 00 00
1,FS,1381,2:39.964.794,671.999.666 ms,,,49,01,   [22 IN-NAK],
1,FS,1382,2:40.668.790,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1383,2:40.668.794,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1384,2:40.668.802,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1385,2:41.577.752,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1386,2:40.700.815,895.992.833 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 04 00
1,FS,1387,2:40.700.815,863.984.500 ms,,,49,01,   [28 IN-NAK],
1,FS,1388,2:41.596.796,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1389,2:41.596.799,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1390,2:41.596.807,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1391,2:42.040.754,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1392,2:41.628.804,416.006.250 ms,7 B,,49,01,IN txn   [13 POLL],80 80 80 80 0F 00 00
1,FS,1393,2:41.628.804,383.997.833 ms,,,49,01,   [13 IN-NAK],
1,FS,1394,2:42.044.799,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1395,2:42.044.802,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1396,2:42.044.810,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1397,2:42.598.757,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1398,2:42.076.824,543.990.416 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 04 00
1,FS,1399,2:42.076.824,511.982.000 ms,,,49,01,   [17 IN-NAK],
1,FS,1400,2:42.620.802,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1401,2:42.620.805,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1402,2:42.620.813,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1403,2:43.104.760,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1404,2:42.652.828,479.989.500 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 00 00
1,FS,1405,2:42.652.828,447.981.166 ms,,,49,01,   [15 IN-NAK],
1,FS,1406,2:43.132.805,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1407,2:43.132.808,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1408,2:43.132.816,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1409,2:43.910.764,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1410,2:43.164.813,768.008.500 ms,7 B,,49,01,IN txn   [24 POLL],80 80 80 80 0F 04 00
1,FS,1411,2:43.164.813,736.000.083 ms,,,49,01,   [24 IN-NAK],
1,FS,1412,2:43.932.810,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1413,2:43.932.813,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1414,2:43.932.821,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1415,2:44.321.766,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1416,2:43.964.818,384.006.250 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,1417,2:43.964.818,351.997.833 ms,,,49,01,   [12 IN-NAK],
1,FS,1418,2:44.348.812,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1419,2:44.348.816,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1420,2:44.348.824,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1421,2:44.967.769,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1422,2:44.380.821,608.007.500 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 04 00
1,FS,1423,2:44.380.821,575.999.083 ms,,,49,01,   [19 IN-NAK],
1,FS,1424,2:44.988.816,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1425,2:44.988.819,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1426,2:44.988.827,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1427,2:45.528.772,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1428,2:45.020.824,512.006.916 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 00 00
1,FS,1429,2:45.020.824,479.998.583 ms,,,49,01,   [16 IN-NAK],
1,FS,1430,2:45.532.819,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1431,2:45.532.823,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1432,2:45.532.831,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1433,2:46.258.776,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1434,2:45.564.828,704.008.000 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 04 00
1,FS,1435,2:45.564.828,671.999.583 ms,,,49,01,   [22 IN-NAK],
1,FS,1436,2:46.268.824,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1437,2:46.268.827,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1438,2:46.268.835,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1439,2:46.672.778,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1440,2:46.300.835,384.003.750 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,1441,2:46.300.835,351.995.333 ms,,,49,01,   [12 IN-NAK],
1,FS,1442,2:46.684.826,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1443,2:46.684.830,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1444,2:46.684.838,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1445,2:47.576.783,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1446,2:46.716.831,864.012.583 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 04 00
1,FS,1447,2:46.716.831,832.004.250 ms,,,49,01,   [27 IN-NAK],
1,FS,1448,2:47.580.832,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1449,2:47.580.835,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1450,2:47.580.843,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1451,2:48.057.786,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1452,2:47.612.857,447.989.750 ms,7 B,,49,01,IN txn   [14 POLL],80 80 80 80 0F 00 00
1,FS,1453,2:47.612.857,415.981.333 ms,,,49,01,   [14 IN-NAK],
1,FS,1454,2:48.060.834,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1455,2:48.060.838,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1456,2:48.060.846,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1457,2:48.810.790,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1458,2:48.092.843,736.008.250 ms,7 B,,49,01,IN txn   [23 POLL],80 80 80 80 0F 04 00
1,FS,1459,2:48.092.843,703.999.833 ms,,,49,01,   [23 IN-NAK],
1,FS,1460,2:48.828.839,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1461,2:48.828.842,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1462,2:48.828.850,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1463,2:49.220.792,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1464,2:48.860.849,384.004.750 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,1465,2:48.860.849,351.996.250 ms,,,49,01,   [12 IN-NAK],
1,FS,1466,2:49.244.841,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1467,2:49.244.845,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1468,2:49.244.853,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1469,2:49.749.795,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1470,2:49.276.866,479.990.583 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 04 00
1,FS,1471,2:49.276.866,447.982.083 ms,,,49,01,   [15 IN-NAK],
1,FS,1472,2:49.756.844,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1473,2:49.756.848,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1474,2:49.756.856,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1475,2:50.733.800,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1476,2:49.788.853,960.009.583 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 00 00
1,FS,1477,2:49.788.853,928.001.166 ms,,,49,01,   [30 IN-NAK],
1,FS,1478,2:50.748.850,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1479,2:50.748.854,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1480,2:50.748.862,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1481,2:51.592.804,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1482,2:50.780.859,832.008.750 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 04 00
1,FS,1483,2:50.780.859,800.000.333 ms,,,49,01,   [26 IN-NAK],
1,FS,1484,2:51.612.855,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1485,2:51.612.859,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1486,2:51.612.867,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1487,2:52.535.809,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1488,2:51.644.864,896.009.083 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 00 00
1,FS,1489,2:51.644.864,864.000.666 ms,,,49,01,   [28 IN-NAK],
1,FS,1490,2:52.540.861,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1491,2:52.540.864,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1492,2:52.540.872,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1493,2:53.455.814,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1494,2:52.572.863,896.015.916 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 04 00
1,FS,1495,2:52.572.863,864.007.500 ms,,,49,01,   [28 IN-NAK],
1,FS,1496,2:53.468.866,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1497,2:53.468.870,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1498,2:53.468.878,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1499,2:54.361.819,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1500,2:53.500.875,864.008.916 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 00 00
1,FS,1501,2:53.500.875,832.000.583 ms,,,49,01,   [27 IN-NAK],
1,FS,1502,2:54.364.872,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1503,2:54.364.875,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1504,2:54.364.883,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1505,2:54.908.822,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1506,2:54.396.880,544.007.000 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 04 00
1,FS,1507,2:54.396.880,511.998.583 ms,,,49,01,   [17 IN-NAK],
1,FS,1508,2:54.940.875,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1509,2:54.940.878,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1510,2:54.940.886,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1511,2:55.622.825,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1512,2:54.972.875,672.016.000 ms,7 B,,49,01,IN txn   [21 POLL],80 80 80 80 0F 00 00
1,FS,1513,2:54.972.875,640.007.583 ms,,,49,01,   [21 IN-NAK],
1,FS,1514,2:55.644.879,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1515,2:55.644.883,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1516,2:55.644.891,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1517,2:56.242.829,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1518,2:55.676.879,576.015.500 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 04 00
1,FS,1519,2:55.676.879,544.007.083 ms,,,49,01,   [18 IN-NAK],
1,FS,1520,2:56.252.883,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1521,2:56.252.886,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1522,2:56.252.894,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1523,2:57.101.833,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1524,2:56.284.891,832.008.750 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 00 00
1,FS,1525,2:56.284.891,800.000.333 ms,,,49,01,   [26 IN-NAK],
1,FS,1526,2:57.116.888,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1527,2:57.116.891,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1528,2:57.116.899,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1529,2:57.681.836,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1530,2:57.148.896,544.007.083 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 04 00
1,FS,1531,2:57.148.896,511.998.666 ms,,,49,01,   [17 IN-NAK],
1,FS,1532,2:57.692.891,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1533,2:57.692.895,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1534,2:57.692.903,833 ns,1 B,,49,01,   ACK packet,D2
0,FS,1535,2:58.667.841,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1536,2:57.724.899,960.009.916 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 00 00
1,FS,1537,2:57.724.899,928.001.500 ms,,,49,01,   [30 IN-NAK],
1,FS,1538,2:58.684.897,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1539,2:58.684.901,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1540,2:58.684.909,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1541,2:59.462.846,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1542,2:58.716.906,768.007.666 ms,7 B,,49,01,IN txn   [24 POLL],80 80 80 80 0F 04 00
1,FS,1543,2:58.716.906,735.999.166 ms,,,49,01,   [24 IN-NAK],
1,FS,1544,2:59.484.902,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1545,2:59.484.905,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1546,2:59.484.913,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1547,3:00.391.850,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1548,2:59.516.912,896.007.750 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 00 00
1,FS,1549,2:59.516.912,863.999.333 ms,,,49,01,   [28 IN-NAK],
1,FS,1550,3:00.412.907,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1551,3:00.412.911,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1552,3:00.412.919,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1553,3:01.325.855,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1554,3:00.444.917,896.007.833 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 04 00
1,FS,1555,3:00.444.917,863.999.416 ms,,,49,01,   [28 IN-NAK],
1,FS,1556,3:01.340.913,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1557,3:01.340.916,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1558,3:01.340.924,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1559,3:01.812.858,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1560,3:01.372.921,448.006.833 ms,7 B,,49,01,IN txn   [14 POLL],80 80 80 80 0F 00 00
1,FS,1561,3:01.372.921,415.998.416 ms,,,49,01,   [14 IN-NAK],
1,FS,1562,3:01.820.916,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1563,3:01.820.919,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1564,3:01.820.927,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1565,3:02.345.861,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1566,3:01.852.916,512.015.083 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 04 00
1,FS,1567,3:01.852.916,480.006.666 ms,,,49,01,   [16 IN-NAK],
1,FS,1568,3:02.364.919,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1569,3:02.364.922,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,1570,3:02.364.930,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1571,3:03.312.866,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,1572,3:02.396.927,928.009.416 ms,7 B,,49,01,IN txn   [29 POLL],80 80 80 80 0F 00 00
1,FS,1573,3:02.396.927,896.001.000 ms,,,49,01,   [29 IN-NAK],
1,FS,1574,3:03.324.925,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,1575,3:03.324.928,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,1576,3:03.324.936,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,1577,3:03.716.868,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,1578,3:03.356.925,384.014.333 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 04 00
1,FS,1579,3:03.356.925,352.005.916 ms,,,49,01,   [12 IN-NAK],
1,FS,1580,3:03.740.927,2.083 us,3 B,,49,01,   IN packet,69 B1 30
