# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Summary
1,HS,5655,11:12.740.672,648.743.816 ms,,,48,02,   [5191 IN-NAK],
1,HS,5656,11:13.389.540,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5657,11:13.389.541,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5658,11:13.389.541,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5659,11:14.268.401,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5660,11:13.389.676,878.870.233 ms,12 B,,48,02,IN txn   [7031 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5661,11:13.389.676,878.744.533 ms,,,48,02,   [7031 IN-NAK],
1,HS,5662,11:14.268.545,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5663,11:14.268.546,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5664,11:14.268.547,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5665,11:15.248.407,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5666,11:14.268.681,979.871.600 ms,12 B,,48,02,IN txn   [7839 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5667,11:14.268.681,979.745.866 ms,,,48,02,   [7839 IN-NAK],
1,HS,5668,11:15.248.551,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5669,11:15.248.552,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5670,11:15.248.553,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5671,11:15.721.409,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5672,11:15.248.687,472.868.433 ms,12 B,,48,02,IN txn   [3783 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5673,11:15.248.687,472.742.733 ms,,,48,02,   [3783 IN-NAK],
1,HS,5674,11:15.721.554,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5675,11:15.721.555,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5676,11:15.721.555,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5677,11:16.382.413,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5678,11:15.721.689,660.870.016 ms,12 B,,48,02,IN txn   [5287 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5679,11:15.721.689,660.744.316 ms,,,48,02,   [5287 IN-NAK],
1,HS,5680,11:16.382.558,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5681,11:16.382.559,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5682,11:16.382.559,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5683,11:17.123.417,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5684,11:16.382.686,740.877.833 ms,12 B,,48,02,IN txn   [5927 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5685,11:16.382.686,740.752.116 ms,,,48,02,   [5927 IN-NAK],
1,HS,5686,11:17.123.563,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5687,11:17.123.563,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5688,11:17.123.564,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5689,11:17.611.420,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5690,11:17.123.698,487.747.583 ms,12 B,,48,02,IN txn   [3902 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5691,11:17.123.698,487.617.850 ms,,,48,02,   [3902 IN-NAK],
1,HS,5692,11:17.611.445,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5693,11:17.611.445,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5694,11:17.611.446,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5695,11:18.110.423,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5696,11:17.611.569,498.876.350 ms,12 B,,48,02,IN txn   [3991 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5697,11:17.611.569,498.750.633 ms,,,48,02,   [3991 IN-NAK],
1,HS,5698,11:18.110.444,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5699,11:18.110.444,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5700,11:18.110.445,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5701,11:18.902.427,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5702,11:18.110.572,792.003.083 ms,12 B,,48,02,IN txn   [6336 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5703,11:18.110.572,791.877.383 ms,,,48,02,   [6336 IN-NAK],
1,HS,5704,11:18.902.574,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5705,11:18.902.574,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5706,11:18.902.575,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5707,11:19.309.429,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5708,11:18.902.700,406.751.733 ms,12 B,,48,02,IN txn   [3254 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5709,11:18.902.700,406.626.033 ms,,,48,02,   [3254 IN-NAK],
1,HS,5710,11:19.309.451,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5711,11:19.309.451,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5712,11:19.309.452,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5713,11:20.139.434,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5714,11:19.309.579,830.003.366 ms,12 B,,48,02,IN txn   [6640 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5715,11:19.309.579,829.877.650 ms,,,48,02,   [6640 IN-NAK],
1,HS,5716,11:20.139.581,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5717,11:20.139.582,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5718,11:20.139.582,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5719,11:20.577.437,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5720,11:20.139.717,437.743.233 ms,12 B,,48,02,IN txn   [3502 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5721,11:20.139.717,437.617.516 ms,,,48,02,   [3502 IN-NAK],
1,HS,5722,11:20.577.459,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5723,11:20.577.459,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5724,11:20.577.460,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5725,11:21.401.441,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5726,11:20.577.594,823.870.566 ms,12 B,,48,02,IN txn   [6591 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5727,11:20.577.594,823.744.866 ms,,,48,02,   [6591 IN-NAK],
1,HS,5728,11:21.401.464,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5729,11:21.401.464,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5730,11:21.401.465,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5731,11:22.126.445,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5732,11:21.401.591,725.003.000 ms,12 B,,48,02,IN txn   [5800 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5733,11:21.401.591,724.877.300 ms,,,48,02,   [5800 IN-NAK],
1,HS,5734,11:22.126.593,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5735,11:22.126.594,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5736,11:22.126.594,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5737,11:22.899.449,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5738,11:22.126.729,772.745.300 ms,12 B,,48,02,IN txn   [6182 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5739,11:22.126.729,772.619.600 ms,,,48,02,   [6182 IN-NAK],
1,HS,5740,11:22.899.473,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5741,11:22.899.473,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5742,11:22.899.474,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5743,11:23.470.453,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5744,11:22.899.608,570.994.066 ms,12 B,,48,02,IN txn   [4568 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5745,11:22.899.608,570.868.366 ms,,,48,02,   [4568 IN-NAK],
1,HS,5746,11:23.470.601,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5747,11:23.470.602,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5748,11:23.470.602,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5749,11:24.190.457,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5750,11:23.470.738,719.743.916 ms,12 B,,48,02,IN txn   [5758 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5751,11:23.470.738,719.618.233 ms,,,48,02,   [5758 IN-NAK],
1,HS,5752,11:24.190.481,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5753,11:24.190.481,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5754,11:24.190.482,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5755,11:25.061.462,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5756,11:24.190.616,870.995.833 ms,12 B,,48,02,IN txn   [6968 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5757,11:24.190.616,870.870.133 ms,,,48,02,   [6968 IN-NAK],
1,HS,5758,11:25.061.611,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5759,11:25.061.611,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5760,11:25.061.612,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5761,11:25.656.465,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5762,11:25.061.737,594.878.150 ms,12 B,,48,02,IN txn   [4759 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5763,11:25.061.737,594.752.450 ms,,,48,02,   [4759 IN-NAK],
1,HS,5764,11:25.656.614,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5765,11:25.656.615,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5766,11:25.656.616,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5767,11:26.377.469,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5768,11:25.656.764,720.855.766 ms,12 B,,48,02,IN txn   [5767 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5769,11:25.656.764,720.730.066 ms,,,48,02,   [5767 IN-NAK],
1,HS,5770,11:26.377.619,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5771,11:26.377.619,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5772,11:26.377.620,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5773,11:27.095.473,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5774,11:26.377.754,717.744.950 ms,12 B,,48,02,IN txn   [5742 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5775,11:26.377.754,717.619.250 ms,,,48,02,   [5742 IN-NAK],
1,HS,5776,11:27.095.498,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5777,11:27.095.499,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5778,11:27.095.499,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5779,11:28.024.478,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5780,11:27.095.634,928.871.250 ms,12 B,,48,02,IN txn   [7431 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5781,11:27.095.634,928.745.550 ms,,,48,02,   [7431 IN-NAK],
1,HS,5782,11:28.024.504,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5783,11:28.024.504,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5784,11:28.024.505,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5785,11:28.875.483,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5786,11:28.024.632,850.878.400 ms,12 B,,48,02,IN txn   [6807 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5787,11:28.024.632,850.752.700 ms,,,48,02,   [6807 IN-NAK],
1,HS,5788,11:28.875.509,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5789,11:28.875.509,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5790,11:28.875.510,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5791,11:29.831.488,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5792,11:28.875.644,955.996.333 ms,12 B,,48,02,IN txn   [7648 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5793,11:28.875.644,955.870.616 ms,,,48,02,   [7648 IN-NAK],
1,HS,5794,11:29.831.640,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5795,11:29.831.640,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5796,11:29.831.641,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5797,11:30.775.494,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5798,11:29.831.776,943.746.016 ms,12 B,,48,02,IN txn   [7550 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5799,11:29.831.776,943.620.316 ms,,,48,02,   [7550 IN-NAK],
1,HS,5800,11:30.775.520,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5801,11:30.775.521,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5802,11:30.775.521,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5803,11:31.625.498,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5804,11:30.775.656,849.995.733 ms,12 B,,48,02,IN txn   [6800 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5805,11:30.775.656,849.870.016 ms,,,48,02,   [6800 IN-NAK],
1,HS,5806,11:31.625.650,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5807,11:31.625.651,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5808,11:31.625.652,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5809,11:32.606.504,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5810,11:31.625.786,980.746.500 ms,12 B,,48,02,IN txn   [7846 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5811,11:31.625.786,980.620.816 ms,,,48,02,   [7846 IN-NAK],
1,HS,5812,11:32.606.531,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5813,11:32.606.532,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5814,11:32.606.532,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5815,11:33.210.507,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5816,11:32.606.666,603.870.266 ms,12 B,,48,02,IN txn   [4831 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5817,11:32.606.666,603.744.566 ms,,,48,02,   [4831 IN-NAK],
1,HS,5818,11:33.210.535,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5819,11:33.210.535,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5820,11:33.210.536,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5821,11:33.862.511,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5822,11:33.210.671,651.869.566 ms,12 B,,48,02,IN txn   [5215 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5823,11:33.210.671,651.743.850 ms,,,48,02,   [5215 IN-NAK],
1,HS,5824,11:33.862.539,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5825,11:33.862.539,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5826,11:33.862.540,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5827,11:34.411.514,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5828,11:33.862.667,548.876.600 ms,12 B,,48,02,IN txn   [4391 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5829,11:33.862.667,548.750.900 ms,,,48,02,   [4391 IN-NAK],
1,HS,5830,11:34.411.542,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5831,11:34.411.543,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5832,11:34.411.543,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5833,11:34.837.516,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5834,11:34.411.678,425.993.000 ms,12 B,,48,02,IN txn   [3408 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5835,11:34.411.678,425.867.300 ms,,,48,02,   [3408 IN-NAK],
1,HS,5836,11:34.837.670,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5837,11:34.837.670,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5838,11:34.837.671,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5839,11:35.542.520,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5840,11:34.837.808,704.742.333 ms,12 B,,48,02,IN txn   [5638 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5841,11:34.837.808,704.616.633 ms,,,48,02,   [5638 IN-NAK],
1,HS,5842,11:35.542.549,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5843,11:35.542.549,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5844,11:35.542.550,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5845,11:36.226.524,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5846,11:35.542.685,683.869.750 ms,12 B,,48,02,IN txn   [5471 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5847,11:35.542.685,683.744.033 ms,,,48,02,   [5471 IN-NAK],
1,HS,5848,11:36.226.553,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5849,11:36.226.554,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5850,11:36.226.554,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5851,11:37.160.529,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5852,11:36.226.688,933.872.366 ms,12 B,,48,02,IN txn   [7471 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5853,11:36.226.688,933.746.650 ms,,,48,02,   [7471 IN-NAK],
1,HS,5854,11:37.160.559,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5855,11:37.160.559,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5856,11:37.160.560,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5857,11:37.660.532,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5858,11:37.160.705,499.983.066 ms,12 B,,48,02,IN txn   [4000 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5859,11:37.160.705,499.857.366 ms,,,48,02,   [4000 IN-NAK],
1,HS,5860,11:37.660.687,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5861,11:37.660.687,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5862,11:37.660.688,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5863,11:38.316.536,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5864,11:37.660.814,655.752.750 ms,12 B,,48,02,IN txn   [5246 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5865,11:37.660.814,655.627.050 ms,,,48,02,   [5246 IN-NAK],
1,HS,5866,11:38.316.566,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5867,11:38.316.566,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5868,11:38.316.567,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5869,11:38.917.539,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5870,11:38.316.692,600.878.233 ms,12 B,,48,02,IN txn   [4807 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5871,11:38.316.692,600.752.533 ms,,,48,02,   [4807 IN-NAK],
1,HS,5872,11:38.917.569,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5873,11:38.917.570,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5874,11:38.917.570,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5875,11:39.449.542,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5876,11:38.917.706,531.993.183 ms,12 B,,48,02,IN txn   [4256 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5877,11:38.917.706,531.867.483 ms,,,48,02,   [4256 IN-NAK],
1,HS,5878,11:39.449.698,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5879,11:39.449.698,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5880,11:39.449.699,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5881,11:40.107.546,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5882,11:39.449.833,657.744.583 ms,12 B,,48,02,IN txn   [5262 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5883,11:39.449.833,657.618.883 ms,,,48,02,   [5262 IN-NAK],
1,HS,5884,11:40.107.576,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5885,11:40.107.577,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5886,11:40.107.578,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5887,11:41.019.551,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5888,11:40.107.712,911.870.950 ms,12 B,,48,02,IN txn   [7295 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5889,11:40.107.712,911.745.250 ms,,,48,02,   [7295 IN-NAK],
1,HS,5890,11:41.019.582,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5891,11:41.019.582,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5892,11:41.019.583,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5893,11:41.479.554,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5894,11:41.019.722,459.869.833 ms,12 B,,48,02,IN txn   [3679 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5895,11:41.019.722,459.742.100 ms,,,48,02,   [3679 IN-NAK],
1,HS,5896,11:41.479.591,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5897,11:41.479.591,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5898,11:41.479.592,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5899,11:42.472.559,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5900,11:41.479.710,992.881.566 ms,12 B,,48,02,IN txn   [7943 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5901,11:41.479.710,992.755.866 ms,,,48,02,   [7943 IN-NAK],
1,HS,5902,11:42.472.591,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5903,11:42.472.591,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,5904,11:42.472.592,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,5905,11:43.094.563,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,5906,11:42.472.726,621.869.350 ms,12 B,,48,02,IN txn   [4975 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,5907,11:42.472.726,621.743.650 ms,,,48,02,   [4975 IN-NAK],
1,HS,5908,11:43.094.594,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,5909,11:43.094.595,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,5910,11:43.094.596,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,5911,11:43.961.568,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,5912,11:43.094.730,866.870.716 ms,12 B,,48,02,IN txn   [6935 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
